subject	activity	timeBodyAccMean-X	timeBodyAccMean-Y	timeBodyAccMean-Z	timeBodyAccStd-X	timeBodyAccStd-Y	timeBodyAccStd-Z	timeGravityAccMean-X	timeGravityAccMean-Y	timeGravityAccMean-Z	timeGravityAccStd-X	timeGravityAccStd-Y	timeGravityAccStd-Z	timeBodyAccJerkMean-X	timeBodyAccJerkMean-Y	timeBodyAccJerkMean-Z	timeBodyAccJerkStd-X	timeBodyAccJerkStd-Y	timeBodyAccJerkStd-Z	timeBodyGyroMean-X	timeBodyGyroMean-Y	timeBodyGyroMean-Z	timeBodyGyroStd-X	timeBodyGyroStd-Y	timeBodyGyroStd-Z	timeBodyGyroJerkMean-X	timeBodyGyroJerkMean-Y	timeBodyGyroJerkMean-Z	timeBodyGyroJerkStd-X	timeBodyGyroJerkStd-Y	timeBodyGyroJerkStd-Z	timeBodyAccMagMean	timeBodyAccMagStd	timeGravityAccMagMean	timeGravityAccMagStd	timeBodyAccJerkMagMean	timeBodyAccJerkMagStd	timeBodyGyroMagMean	timeBodyGyroMagStd	timeBodyGyroJerkMagMean	timeBodyGyroJerkMagStd	frequenceBodyAccMean-X	frequenceBodyAccMean-Y	frequenceBodyAccMean-Z	frequenceBodyAccStd-X	frequenceBodyAccStd-Y	frequenceBodyAccStd-Z	frequenceBodyAccMeanFreq-X	frequenceBodyAccMeanFreq-Y	frequenceBodyAccMeanFreq-Z	frequenceBodyAccJerkMean-X	frequenceBodyAccJerkMean-Y	frequenceBodyAccJerkMean-Z	frequenceBodyAccJerkStd-X	frequenceBodyAccJerkStd-Y	frequenceBodyAccJerkStd-Z	frequenceBodyAccJerkMeanFreq-X	frequenceBodyAccJerkMeanFreq-Y	frequenceBodyAccJerkMeanFreq-Z	frequenceBodyGyroMean-X	frequenceBodyGyroMean-Y	frequenceBodyGyroMean-Z	frequenceBodyGyroStd-X	frequenceBodyGyroStd-Y	frequenceBodyGyroStd-Z	frequenceBodyGyroMeanFreq-X	frequenceBodyGyroMeanFreq-Y	frequenceBodyGyroMeanFreq-Z	frequenceBodyAccMagMean	frequenceBodyAccMagStd	frequenceBodyAccMagMeanFreq	frequenceBodyBodyAccJerkMagMean	frequenceBodyBodyAccJerkMagStd	frequenceBodyBodyAccJerkMagMeanFreq	frequenceBodyBodyGyroMagMean	frequenceBodyBodyGyroMagStd	frequenceBodyBodyGyroMagMeanFreq	frequenceBodyBodyGyroJerkMagMean	frequenceBodyBodyGyroJerkMagStd	frequenceBodyBodyGyroJerkMagMeanFreq	
120	20	LAYING	0.2395079	-0.014440628	-0.10427432	-0.962249115	-0.96409818	-0.972572	-0.4724314	0.864882957	0.477573305	-0.9286742	-0.9760185	-0.9765186	0.0892716	1.11E-03	-3.10E-03	-0.984270728	-0.977002607	-0.98498922	-0.023176062	-0.095489963	0.12368021	-0.9844774	-0.97294191	-0.97240989	-0.09950331	-0.0387763	-0.061002829	-0.98928358	-0.98154006	-0.986670534	-0.960743126	-0.93948944	-0.960743126	-0.93948944	-0.98467007	-0.98016169	-0.960447373	-0.9621536	-0.9867495	-0.9810793	-0.96572878	-0.965595958	-0.97639265	-0.960997907	-0.964960988	-0.97190132	-2.13E-01	0.274452421	0.27689854	-0.983889985	-0.977220708	-0.98287621	-0.986213883	-0.978451447	-0.985707806	0.11664208	2.12E-02	0.028492921	-0.9826194	-0.97312003	-0.9722786	-0.9851546	-0.97309252	-0.97499527	-0.043007851	-0.078400334	0.008323921	-0.952827071	-0.941894086	0.187758019	-0.979695458	-0.9795652	0.262706879	-0.969832241	-0.96420592	0.011691822	-0.98111982	-0.98198615	0.199653648
121	21	WALKING	0.2791835	-0.018161032	-0.10431933	-0.297814844	0.054088051	-0.16868873	0.8625248	-0.370984549	-0.22094796	-0.9695764	-0.9641445	-0.9749394	0.07822518	2.35E-03	-1.02E-02	-0.114888874	-0.034714386	-0.4251426	-0.045932339	-0.059029444	0.098371593	-0.4322329	-0.397892317	-0.3118756	-0.08687677	-0.05156503	-0.06211921	-0.23890831	-0.48285431	-0.494927657	-0.123455662	-0.29970975	-0.123455662	-0.29970975	-0.14813899	-0.0838488	-0.284775645	-0.40830443	-0.42693073	-0.45036999	-0.27349616	0.033846581	-0.30030907	-0.308547185	-0.002562942	-0.16496103	-1.59E-01	0.043114993	0.095146919	-0.200442011	-0.112564739	-0.40570016	-0.107412803	-0.014841517	-0.443563413	-0.195103	-3.65E-01	-0.296175012	-0.24665738	-0.37174409	-0.28326247	-0.4918592	-0.41940088	-0.38550536	-0.016863895	-0.017036139	-0.140755966	-0.251266389	-0.438149791	0.232789921	-0.14400989	-0.01867344	0.201672106	-0.409516081	-0.51224934	0.38556779	-0.4995972	-0.42932347	0.207788241
122	21	WALKING_UPSTAIRS	0.2651945	-0.02372187	-0.12541427	-0.240808282	0.109787469	-0.21970793	0.7811772	-0.432309617	-0.309735039	-0.9409116	-0.9415236	-0.9327163	0.10403422	-1.56E-02	-3.60E-02	-0.424052015	-0.203209666	-0.56205235	0.062608689	-0.155622431	-0.005468298	-0.5319094	-0.463136841	0.05171554	-0.14435149	-0.01320228	-0.006940664	-0.57354184	-0.6044696	-0.564149245	-0.081045319	-0.27847428	-0.081045319	-0.27847428	-0.35504769	-0.40418388	-0.168982721	-0.420236	-0.57793564	-0.64772342	-0.31916934	0.022159866	-0.32171297	-0.213184048	0.082343428	-0.22716417	-4.18E-01	-0.096100362	-0.136431041	-0.43683958	-0.205067301	-0.51981517	-0.462972849	-0.261261053	-0.603127367	-0.26781708	-2.98E-01	-0.395904944	-0.44697401	-0.44669158	-0.15576235	-0.560968	-0.47829964	0.01309164	-0.14490265	-0.101887933	-0.36044959	-0.257894449	-0.403357612	0.029334839	-0.355443707	-0.47772185	0.167901535	-0.475369887	-0.4834071	-0.018429931	-0.62891575	-0.70098041	0.208155934
123	21	WALKING_DOWNSTAIRS	0.301461	-0.017319539	-0.09816866	0.224343492	0.3013364	-0.07178936	0.8726832	-0.35667329	-0.187870253	-0.9401948	-0.9401118	-0.9163246	0.09014529	-2.14E-02	-1.26E-02	0.002146557	-0.079600976	-0.24606188	-0.126388024	0.01621453	0.148610021	-0.4421486	-0.353733478	-0.34975949	-0.07264618	-0.07359522	-0.078843647	-0.54964832	-0.44242684	-0.428337693	0.245771699	0.2643419	0.245771699	0.2643419	-0.08022418	0.09523394	-0.18485002	-0.38842033	-0.45282868	-0.50913086	0.10432353	0.181138043	-0.07697131	0.266987751	0.277894323	-0.14508171	-4.37E-01	-0.146948731	0.132318103	-0.037789471	-0.107306348	-0.19683826	-0.04638679	-0.11316186	-0.293237567	-0.28885698	-4.32E-01	-0.304566055	-0.36674875	-0.30887987	-0.23822168	-0.4697901	-0.38841875	-0.45077214	-0.221663382	0.047621859	-0.08277612	0.239895894	0.079127139	0.011702086	0.11244262	0.06320531	0.010640736	-0.406392284	-0.48448997	0.130888038	-0.49080495	-0.57166683	0.221357994
124	21	SITTING	0.2775396	-0.014400971	-0.11205789	-0.991777287	-0.966877561	-0.95956786	0.9400314	0.021520671	-0.056776606	-0.9929364	-0.9793554	-0.9654265	0.07571098	1.21E-02	-1.75E-04	-0.989439392	-0.979002805	-0.98582362	-0.019871282	-0.06530775	0.083132604	-0.9884105	-0.976380487	-0.97697266	-0.10111478	-0.03914834	-0.052640988	-0.98947297	-0.98972266	-0.987954515	-0.974734999	-0.97199425	-0.974734999	-0.97199425	-0.98594723	-0.98652087	-0.964971114	-0.97122506	-0.99030735	-0.99030223	-0.99061023	-0.968060947	-0.97085934	-0.992375229	-0.96756129	-0.95641251	8.79E-02	0.17353223	0.127984474	-0.989759187	-0.979180439	-0.98343432	-0.990027822	-0.980347169	-0.986845672	0.24434953	-1.18E-02	0.025036037	-0.98489356	-0.97983094	-0.97683973	-0.9895593	-0.97472322	-0.97913068	0.089046054	-0.161183349	0.020882046	-0.974829227	-0.974447593	0.25006269	-0.985342359	-0.98699155	0.327937039	-0.977839702	-0.97202725	0.044966325	-0.99001427	-0.9910622	0.248299547
125	21	STANDING	0.2769522	-0.016708473	-0.11041786	-0.981419961	-0.943601625	-0.94612341	0.8812133	-0.346155559	-0.20768569	-0.9829067	-0.9776814	-0.95859	0.07545439	1.01E-02	-3.32E-03	-0.97706335	-0.963921458	-0.97791568	-0.01917319	-0.073811587	0.086486327	-0.9625145	-0.955979193	-0.95932702	-0.1031998	-0.04043008	-0.053821174	-0.97186649	-0.97681589	-0.975427259	-0.958774298	-0.9569199	-0.958774298	-0.9569199	-0.97476516	-0.97160651	-0.949837152	-0.9456144	-0.97685708	-0.97615369	-0.97832769	-0.949694904	-0.96027414	-0.982892837	-0.943545158	-0.94245891	-8.50E-02	0.036634535	0.029211906	-0.976803011	-0.964503016	-0.97478065	-0.979530485	-0.966024076	-0.97972334	0.15607245	-1.16E-01	-0.049404859	-0.95698996	-0.96008259	-0.95943256	-0.9645303	-0.95408091	-0.96312457	-0.187974568	-0.248811283	-0.079643068	-0.962291334	-0.960041844	0.094766646	-0.970634296	-0.97192612	0.291946372	-0.956723022	-0.94776317	-0.141992347	-0.97612676	-0.97770662	0.149979232
126	21	LAYING	0.2713255	-0.018423305	-0.10325383	-0.955019866	-0.956959422	-0.94565379	-0.1743492	0.599992678	0.788251027	-0.9459053	-0.9837329	-0.9524163	0.08201502	1.20E-02	-1.39E-02	-0.984826521	-0.971584753	-0.98397764	-0.030512619	-0.113800486	0.098090652	-0.9754119	-0.952147091	-0.98134543	-0.09641184	-0.03462751	-0.060139866	-0.98464372	-0.9819985	-0.988749496	-0.952596583	-0.94218643	-0.952596583	-0.94218643	-0.98280033	-0.97855262	-0.94927889	-0.94928915	-0.98591591	-0.98224647	-0.96823438	-0.960069247	-0.96177219	-0.950929451	-0.957258971	-0.94091901	-5.17E-01	0.085748693	0.024988879	-0.984188841	-0.972039417	-0.98163081	-0.987061377	-0.973164433	-0.984925271	0.08837807	-2.58E-02	0.043929421	-0.97341047	-0.96496801	-0.98081122	-0.9762269	-0.94659986	-0.98327071	-0.105481414	-0.407760367	0.266238545	-0.953769071	-0.944449071	-0.101802809	-0.978444124	-0.97760488	0.299647661	-0.962349013	-0.94973658	-0.206572702	-0.98299332	-0.98230512	0.209995237
127	22	WALKING	0.2788646	-0.016721361	-0.10711251	-0.008659219	0.100384246	-0.21335197	0.9360964	-0.259644937	0.023378006	-0.9696434	-0.9636393	-0.9551478	0.06277776	3.57E-02	4.44E-03	0.035878709	0.22554229	-0.3131559	0.000777157	-0.096088073	0.07752666	-0.3185379	-0.486322107	-0.15143952	-0.13297756	-0.03219107	-0.056981246	-0.2266564	-0.65187547	-0.234278151	0.072241912	-0.16159179	0.072241912	-0.16159179	0.02291997	0.11153292	-0.210608044	-0.39077568	-0.46199953	-0.50310631	-0.09949286	0.14536752	-0.25521651	0.024395819	0.003868411	-0.25364361	-2.18E-01	0.309767108	0.30647345	-0.036704708	0.159995614	-0.28197344	0.018004779	0.213423556	-0.343195611	-0.10209505	-7.88E-02	-0.003916088	-0.14464865	-0.5011769	-0.08350118	-0.3744963	-0.48162441	-0.25317388	-0.037524372	-0.114134633	0.067716829	-0.024158496	-0.381399308	0.368620829	0.065972729	0.15828675	0.097646181	-0.438378723	-0.46401913	0.210282323	-0.55394612	-0.47640527	0.279574104
128	22	WALKING_UPSTAIRS	0.2483915	-0.026862256	-0.11755086	0.083573864	0.250067524	-0.10961322	0.8894544	-0.33682691	-0.095797899	-0.9406338	-0.9416202	-0.9131536	0.08771722	3.67E-02	-3.36E-02	-0.008539927	-0.057578454	-0.4717033	0.134978808	-0.181458414	0.015735925	-0.3014917	-0.489417909	-0.15775806	-0.14845008	-0.03813126	-0.067457055	-0.39669922	-0.70425541	-0.515697759	0.210282608	-0.15875747	0.210282608	-0.15875747	-0.09578403	-0.08765016	-0.128031924	-0.20255818	-0.56811187	-0.67563302	-0.05539965	0.130686539	-0.22801995	0.132048813	0.230058772	-0.11675334	-2.14E-01	-0.0343404	-0.033088978	-0.038244979	-0.075182928	-0.41444888	-0.067797852	-0.106099614	-0.528567803	0.04660719	-2.70E-01	-0.161561379	-0.19545699	-0.52394375	-0.19931307	-0.3381398	-0.47388207	-0.22243179	-0.203542111	-0.170789279	-0.147429137	-0.086690512	-0.334126221	0.29374477	-0.045802036	-0.15129984	0.187559363	-0.369902	-0.23402303	-0.224891604	-0.667996	-0.70987053	0.263527183
129	22	WALKING_DOWNSTAIRS	0.284459	-0.019799937	-0.10741578	0.348618168	0.239812251	-0.32572272	0.9218206	-0.222215179	0.041298796	-0.9412423	-0.9458244	-0.906594	0.10158464	2.11E-02	1.12E-02	0.086913985	0.019861328	-0.47780665	-0.077961121	-0.069715446	0.050070876	-0.2373492	-0.550303217	-0.28041795	-0.09017445	-0.03551714	-0.048146016	-0.26484805	-0.64028007	-0.358762129	0.330999222	0.13326748	0.330999222	0.13326748	-0.01797846	-0.0337641	-0.16133331	-0.26392198	-0.45957967	-0.61765936	0.19534841	0.225766561	-0.32279565	0.40289196	0.167409717	-0.38324268	-3.68E-01	0.028264442	0.183154051	0.03833642	-0.003091553	-0.41953425	0.040461846	-0.027029444	-0.535893778	-0.2445035	-4.01E-01	-0.198861107	-0.09543493	-0.52500684	-0.1949157	-0.2845324	-0.5703399	-0.37731903	-0.191963044	-0.032496211	0.012927071	0.155526859	-0.057520261	0.130782546	0.022478354	-0.11853035	0.138397616	-0.338417326	-0.34186367	-0.058108072	-0.58351052	-0.69745144	0.339656341
130	22	SITTING	0.2735838	-0.012346845	-0.10582737	-0.978466824	-0.928059134	-0.91756485	0.8393059	0.208553884	0.315551492	-0.97201	-0.954225	-0.9279506	0.08076873	-8.43E-04	-1.27E-02	-0.981664149	-0.964782832	-0.97892836	-0.036043068	-0.079361744	0.080442678	-0.9810992	-0.950173479	-0.94650142	-0.09864932	-0.04234098	-0.051719399	-0.98567125	-0.98027562	-0.979544105	-0.942167354	-0.92433618	-0.942167354	-0.92433618	-0.97930371	-0.96857678	-0.942077433	-0.93326849	-0.98547603	-0.97650377	-0.97850537	-0.939546008	-0.94663531	-0.97862319	-0.926995253	-0.90934431	-1.63E-01	-0.008069331	-0.09991926	-0.980944506	-0.963129473	-0.97533072	-0.984299609	-0.969776055	-0.981272224	0.21470463	-6.05E-02	-0.035535553	-0.97726673	-0.95916175	-0.94836705	-0.9823733	-0.94610794	-0.9510457	-0.039258234	-0.27330188	-0.117975022	-0.943078237	-0.92679803	-0.054367272	-0.968908297	-0.96702628	0.207314702	-0.951952767	-0.93356301	-0.17107119	-0.97777545	-0.97631811	0.091168416
131	22	STANDING	0.2790539	-0.015856321	-0.10496742	-0.985000527	-0.922693288	-0.94220166	0.9540643	-0.226418774	0.032382498	-0.9928273	-0.9710807	-0.9588902	0.07523229	1.07E-02	-6.26E-03	-0.975639081	-0.952303494	-0.98147806	-0.027520176	-0.069006769	0.073346656	-0.917837	-0.964714673	-0.96058251	-0.09750135	-0.04209987	-0.051317925	-0.94971603	-0.98490013	-0.979753572	-0.954807661	-0.93986632	-0.954807661	-0.93986632	-0.97587601	-0.9588251	-0.931624304	-0.90077656	-0.97860353	-0.96608615	-0.98037391	-0.929161388	-0.95710179	-0.987400306	-0.923657558	-0.93840988	6.72E-03	-0.122387999	-0.042779376	-0.974969215	-0.952141454	-0.97756743	-0.978773001	-0.956169964	-0.984305238	0.22710321	-2.43E-01	-0.02661513	-0.9170181	-0.97068244	-0.96232777	-0.9198518	-0.96217274	-0.96365278	-0.39123298	-0.374460047	-0.17719658	-0.949044483	-0.943739135	-0.072935954	-0.959743878	-0.95665396	0.106970243	-0.932065271	-0.90022241	-0.382818529	-0.9683778	-0.96534473	-0.182923597
132	22	LAYING	0.2799597	-0.014262986	-0.11080092	-0.947735252	-0.913276302	-0.94294581	-0.4184946	0.632484076	0.771903907	-0.9287812	-0.9588269	-0.9524354	0.07522022	4.60E-03	-4.67E-03	-0.970355192	-0.955151527	-0.97452701	-0.020831137	-0.092572312	0.145003879	-0.9566419	-0.961884962	-0.93325187	-0.10020393	-0.03760873	-0.070272357	-0.9720926	-0.98048417	-0.978636302	-0.934993799	-0.90940776	-0.934993799	-0.90940776	-0.97116978	-0.95984982	-0.926616373	-0.92391157	-0.98171694	-0.97420169	-0.95375854	-0.925524703	-0.95421924	-0.945656808	-0.912562857	-0.94116395	-2.25E-01	0.087877583	0.21486942	-0.969570327	-0.954833264	-0.97091894	-0.974126068	-0.958960957	-0.976833164	0.07340341	-1.22E-01	0.041552345	-0.95336692	-0.96469826	-0.94257024	-0.958031	-0.96071125	-0.93696564	-0.11695907	-0.143181334	0.062725015	-0.929818991	-0.913267251	0.098829043	-0.962654792	-0.95563561	0.208852833	-0.946055841	-0.92355236	-0.078614223	-0.97663898	-0.97278902	0.112423708
133	23	WALKING	0.2732119	-0.018361871	-0.11338299	-0.313521773	-0.119020587	0.16422069	0.9398097	-0.16176137	-0.16076336	-0.9772309	-0.9665507	-0.9329813	0.09873191	1.49E-02	-1.91E-03	-0.229328122	-0.080501734	-0.02931151	-0.063115687	-0.064019792	0.107700451	-0.4943226	0.259457229	-0.20963489	-0.05781282	-0.05167048	-0.090300252	-0.36396943	0.29594593	-0.374456768	-0.09887702	-0.20998935	-0.09887702	-0.20998935	-0.06708197	-0.02681944	-0.012096826	0.16334645	0.01153054	0.2501732	-0.27540419	-0.072436732	0.08140811	-0.32980728	-0.202524062	0.11614344	-2.71E-01	0.107804589	0.121798906	-0.290410455	-0.155488721	-0.05720213	-0.23517299	-0.06097531	-0.006236475	-0.26987575	-2.79E-01	-0.366737657	-0.3376192	0.19556946	-0.19497037	-0.5450517	0.28658152	-0.28782087	-0.007347798	0.166489216	-0.054472668	-0.094260631	-0.407577516	0.281811709	-0.01807057	-0.04573723	0.151735846	0.185078207	-0.06147658	0.409521612	0.14661857	0.28783462	0.176693449
134	23	WALKING_UPSTAIRS	0.2499952	-0.032384403	-0.12689062	-0.243887819	0.044843579	0.10080119	0.8434388	-0.214481808	-0.35593445	-0.9333445	-0.9104746	-0.9020659	0.072365	4.00E-02	1.59E-02	-0.365398623	-0.328225031	-0.40809402	0.095794025	-0.111564389	-0.032555752	-0.5506646	-0.293681861	-0.03173012	-0.10991309	-0.05239438	-0.092499853	-0.54831888	-0.49351412	-0.543765426	-0.011753687	-0.27189371	-0.011753687	-0.27189371	-0.31114389	-0.36270885	-0.156527149	-0.36673299	-0.50436715	-0.55127519	-0.27260569	-0.076977394	-0.07057749	-0.234309548	0.038059741	0.10450876	-4.17E-01	-0.188068414	-0.203507148	-0.365642513	-0.326236288	-0.34660524	-0.424877553	-0.380894443	-0.468956384	-0.27870788	-3.57E-01	-0.443171315	-0.43023923	-0.29044741	-0.16300129	-0.5904308	-0.30161998	-0.08225211	-0.088703053	-0.136461408	-0.413452416	-0.231382662	-0.410047643	-0.011161928	-0.302968065	-0.45432484	0.148281881	-0.380388292	-0.47049158	0.079223297	-0.51871565	-0.63265946	0.23377006
135	23	WALKING_DOWNSTAIRS	0.2898974	-0.016211146	-0.09881237	0.044139284	0.108259034	0.22989874	0.9237114	-0.110028842	-0.153671532	-0.9507908	-0.9390125	-0.9058883	0.05780106	3.75E-02	-9.83E-04	0.198947062	-0.088330123	0.03101571	-0.057823019	-0.085307746	0.09536025	-0.416133	0.213825552	-0.20870249	-0.11772582	-0.03528916	-0.029325502	-0.3230157	0.14665012	-0.36786964	0.127211138	0.23036396	0.127211138	0.23036396	0.11298248	0.2920872	0.039091548	0.05399729	-0.04631178	0.05949085	0.20542822	0.095943289	0.28051888	-0.028296248	0.043228369	0.0947941	-2.35E-01	0.013029853	0.17852097	0.201542909	-0.072450456	0.15777569	0.081958719	-0.177697841	-0.098519563	-0.21012661	-1.82E-01	-0.179004311	-0.21473071	0.32881701	-0.14126689	-0.4825983	0.12605232	-0.3058967	0.021633367	0.088128426	-0.06033172	0.364829993	-0.045393035	0.167846646	0.335009724	0.2244805	0.057987422	0.150825735	-0.21893043	0.40265109	0.07467546	-0.03985738	0.221849484
136	23	SITTING	0.2733513	-0.013394502	-0.10380868	-0.987607637	-0.934933559	-0.90558439	0.9365092	0.121751062	0.063011156	-0.9845367	-0.9609174	-0.9239536	0.07700224	1.01E-02	-1.49E-03	-0.984561804	-0.978045838	-0.97597899	-0.047258346	-0.068432555	0.064567321	-0.9803637	-0.948109526	-0.95971863	-0.09674222	-0.04346026	-0.048556109	-0.98708463	-0.98072745	-0.988130142	-0.944080773	-0.92496326	-0.944080773	-0.92496326	-0.9823755	-0.97366878	-0.936593427	-0.9370061	-0.98651407	-0.979227	-0.98632567	-0.953460406	-0.94203117	-0.988345258	-0.930781487	-0.89612526	4.59E-02	0.130083858	0.083734106	-0.984550864	-0.978136218	-0.97265623	-0.98601963	-0.979564697	-0.977936447	0.28564353	-4.39E-02	0.032313271	-0.97714999	-0.95792029	-0.96542883	-0.9815232	-0.94373342	-0.96191405	0.070440199	-0.082620385	0.137545518	-0.94583783	-0.927090118	0.162284908	-0.974121467	-0.97211702	0.199533745	-0.952293277	-0.93868078	0.12545656	-0.98070721	-0.97849904	0.053183255
137	23	STANDING	0.2778993	-0.017747555	-0.11059702	-0.98542152	-0.958444492	-0.92940975	0.9198571	-0.11740136	-0.223631181	-0.9846104	-0.9848186	-0.9471997	0.07502065	1.06E-02	-5.29E-03	-0.983141959	-0.975219984	-0.97359522	-0.032739775	-0.065226479	0.0816889	-0.9420112	-0.948074761	-0.96238969	-0.09814811	-0.04167742	-0.054822628	-0.9727707	-0.97250952	-0.984654516	-0.957212267	-0.95166986	-0.957212267	-0.95166986	-0.97867149	-0.97481153	-0.938430293	-0.92379657	-0.97639925	-0.97238737	-0.9836272	-0.962831825	-0.94517057	-0.986333386	-0.958042411	-0.9261101	-4.28E-03	0.002520267	-0.002251953	-0.983283252	-0.975176562	-0.96961023	-0.984531642	-0.977157998	-0.976241316	0.20117991	-8.78E-02	-0.098828324	-0.94751044	-0.95278116	-0.96793957	-0.9416985	-0.94587119	-0.96424992	-0.291595925	-0.197834986	-0.163986973	-0.957986177	-0.955291357	0.061188989	-0.973798156	-0.97505369	0.2616558	-0.94458383	-0.92480542	-0.12199962	-0.97259881	-0.97384969	0.128376238
138	23	LAYING	0.274038	-0.021655384	-0.10425678	-0.956756363	-0.976309827	-0.9732235	-0.391565	0.438434067	0.918782825	-0.9479488	-0.9827946	-0.9767805	0.08317876	1.54E-02	-6.28E-03	-0.986360447	-0.988611617	-0.98466348	-0.011339973	-0.105052917	0.111078595	-0.9818494	-0.959195236	-0.98392013	-0.10202492	-0.03724498	-0.062199163	-0.98502785	-0.97942776	-0.994908985	-0.962959197	-0.95787199	-0.962959197	-0.95787199	-0.9870102	-0.98668565	-0.949418001	-0.95722759	-0.98455748	-0.98131483	-0.97003724	-0.982072296	-0.97751521	-0.952410958	-0.974304149	-0.97226128	-4.24E-01	0.063768882	0.298416658	-0.986204659	-0.988230264	-0.98241551	-0.987840853	-0.989995617	-0.985502012	0.20606687	9.83E-02	0.230107946	-0.97967608	-0.96846914	-0.98423881	-0.9826652	-0.95499731	-0.98531784	0.131455434	-0.147231394	0.289184531	-0.967747053	-0.958465695	0.035932117	-0.985905704	-0.9865402	0.338094711	-0.966239348	-0.95902554	0.102453271	-0.98184685	-0.98158514	0.225885069
139	24	WALKING	0.2769808	-0.02254464	-0.11059595	-0.470762366	-0.154127498	-0.28884002	0.9597011	-0.115116242	-0.14091003	-0.9831324	-0.9625788	-0.962823	0.0731939	1.21E-02	-1.16E-02	-0.485863255	-0.302220161	-0.49118947	-0.054512687	-0.065843588	0.097200632	-0.5805974	-0.48716628	-0.396154	-0.06253117	-0.0502895	-0.073983552	-0.49077346	-0.51424657	-0.557968203	-0.299983614	-0.48106402	-0.299983614	-0.48106402	-0.3997222	-0.40982456	-0.403064157	-0.56386321	-0.50782475	-0.55602277	-0.4924198	-0.203193741	-0.34449301	-0.462733639	-0.182766477	-0.31464692	-3.12E-01	-0.067892712	0.027526802	-0.509628169	-0.352829307	-0.46992022	-0.507640734	-0.294353546	-0.511115619	-0.25317749	-4.40E-01	-0.400928134	-0.46829508	-0.47984143	-0.39144792	-0.6169158	-0.49589627	-0.45333786	-0.055099196	0.047995666	-0.22467155	-0.434618912	-0.590265846	0.153588268	-0.418641047	-0.40297998	0.102850168	-0.534509164	-0.6680328	0.351492002	-0.57159439	-0.56744773	0.209200418
140	24	WALKING_UPSTAIRS	0.2698811	-0.025197943	-0.11424861	-0.344399351	-0.116804489	-0.25560101	0.9063695	-0.237498409	-0.227134869	-0.9621906	-0.9166908	-0.9349529	0.08623101	-1.51E-02	-1.32E-02	-0.498764672	-0.515220752	-0.52380726	0.088316377	-0.105932947	0.02482907	-0.5774264	-0.568534125	-0.27459628	-0.14680085	-0.03173506	-0.049842723	-0.64048954	-0.64664437	-0.648975331	-0.226402822	-0.30685447	-0.226402822	-0.30685447	-0.48848762	-0.44106869	-0.33443584	-0.50392906	-0.65875163	-0.63818035	-0.39579055	-0.252412542	-0.31279221	-0.326165553	-0.107787679	-0.28314344	-5.02E-01	-0.271713647	-0.099924212	-0.515644617	-0.527604244	-0.48339099	-0.527104719	-0.535843319	-0.562727123	-0.39283127	-5.09E-01	-0.426530075	-0.50318868	-0.54662098	-0.37218291	-0.6029455	-0.58617782	-0.31199641	-0.187707848	-0.067744122	-0.343569679	-0.322300989	-0.406283378	-0.113727065	-0.429800779	-0.4596478	0.007767268	-0.564664995	-0.54907099	-0.061240209	-0.64611467	-0.65387695	0.012225903
141	24	WALKING_DOWNSTAIRS	0.2886312	-0.014573035	-0.10481882	-0.082732481	-0.102607327	-0.20556638	0.9508834	-0.128326711	-0.140123155	-0.9618453	-0.941479	-0.9422077	0.08026198	-4.47E-03	-8.47E-03	-0.337218894	-0.169291888	-0.29023938	-0.086706901	-0.054230025	0.111973651	-0.4319191	-0.484673524	-0.49107724	-0.0914145	-0.02917663	-0.041205541	-0.35844455	-0.51932674	-0.478690941	-0.073769916	-0.02248391	-0.073769916	-0.02248391	-0.26310694	-0.14350197	-0.304965806	-0.36369488	-0.49715224	-0.45915985	-0.22232429	-0.086182975	-0.17382508	-0.034908595	-0.169191148	-0.29155382	-5.42E-01	-0.011684872	0.201299075	-0.376175795	-0.225824357	-0.25000018	-0.355930598	-0.163626808	-0.328569969	-0.39814462	-4.15E-01	-0.297520698	-0.27246921	-0.43347543	-0.39628665	-0.4848947	-0.5234127	-0.57328191	-0.054528737	0.093588464	0.020840958	-0.023170163	-0.175291709	-0.036441608	-0.200830137	-0.08275549	-0.001985371	-0.374298687	-0.47014727	0.164772643	-0.47444993	-0.47803049	0.099729221
142	24	SITTING	0.2734757	-0.01312551	-0.10304106	-0.990593767	-0.956255962	-0.95705611	0.9196376	0.182254652	0.109559621	-0.9896601	-0.9716925	-0.9634068	0.07633185	4.77E-03	-1.13E-03	-0.988564382	-0.979573678	-0.98466295	-0.035622962	-0.07501327	0.080044023	-0.9881116	-0.977954005	-0.97127765	-0.09517827	-0.04061694	-0.051596655	-0.99144201	-0.98978081	-0.98985016	-0.968979157	-0.96377968	-0.968979157	-0.96377968	-0.98555582	-0.98541846	-0.964633252	-0.96925716	-0.99130642	-0.99072453	-0.98952951	-0.9627732	-0.96699178	-0.991100005	-0.954998005	-0.9544027	-1.66E-02	0.00154835	0.097262959	-0.988857403	-0.979228238	-0.9819713	-0.989288808	-0.981550133	-0.986008449	0.18775212	-8.84E-02	-0.004461784	-0.98567652	-0.98120018	-0.97468689	-0.9888916	-0.97625243	-0.97285179	0.04103272	-0.281538204	-0.046643086	-0.968905031	-0.965852262	0.094383169	-0.984469963	-0.98561372	0.35354437	-0.977973721	-0.9691059	-0.10380454	-0.99085475	-0.99093306	0.212296512
